Body,,,,,,,,Foods,,,Activities,,,,,,,,,,,Sleep,,,,
Date,Weight,BMI,Fat,Blood Pressure,Normal Heart Rate,Glucose (Morning),,Date,Calories In,,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,,Date,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
11/3/14,86.1,26.87,26.2,0/0,0,0,,11/3/14,0,,11/3/14,"3,122","13,010",9.61,0,988,274,141,37,"1,821",,11/3/14,0,0,0,0
12/3/14,86.1,26.87,26.2,0/0,0,0,,12/3/14,0,,12/3/14,"2,939","11,506",8.5,0,"1,071",210,124,35,"1,526",,12/3/14,0,0,0,0
13/3/14,86.1,26.87,26.2,0/0,0,0,,13/3/14,0,,13/3/14,"2,374","5,468",4.04,0,"1,242",129,53,16,784,,13/3/14,0,0,0,0
14/3/14,86.1,26.87,26.2,0/0,0,0,,14/3/14,0,,14/3/14,"3,028","12,714",9.4,0,"1,053",223,121,43,"1,643",,14/3/14,0,0,0,0
15/3/14,86.1,26.87,26.2,0/0,0,0,,15/3/14,0,,15/3/14,"2,933","11,502",8.5,0,"1,047",231,142,20,"1,576",,15/3/14,0,0,0,0
16/3/14,86.1,26.87,26.2,0/0,0,0,,16/3/14,0,,16/3/14,"2,747","9,055",6.69,0,"1,106",195,125,14,"1,302",,16/3/14,0,0,0,0
17/3/14,86.1,26.87,26.2,0/0,0,0,,17/3/14,0,,17/3/14,"2,961","10,950",8.09,0,"1,047",249,115,29,"1,562",,17/3/14,0,0,0,0
18/3/14,86.1,26.87,26.2,0/0,0,0,,18/3/14,0,,18/3/14,"3,283","16,531",12.22,0,979,235,176,50,"2,004",,18/3/14,0,0,0,0
19/3/14,86.1,26.87,26.2,0/0,0,0,,19/3/14,0,,19/3/14,"2,874","12,031",8.9,0,"1,113",170,116,41,"1,446",,19/3/14,0,0,0,0
20/3/14,86.1,26.87,26.2,0/0,0,0,,20/3/14,0,,20/3/14,"3,084","12,954",9.57,0,"1,012",241,156,31,"1,745",,20/3/14,0,0,0,0
21/3/14,86.1,26.87,26.2,0/0,0,0,,21/3/14,0,,21/3/14,"3,099","13,499",9.98,0,"1,027",239,134,40,"1,738",,21/3/14,0,0,0,0
22/3/14,86.1,26.87,26.2,0/0,0,0,,22/3/14,0,,22/3/14,"3,041","11,831",8.74,0,"1,024",260,124,32,"1,666",,22/3/14,0,0,0,0
23/3/14,86.1,26.87,26.2,0/0,0,0,,23/3/14,0,,23/3/14,"3,065","12,873",9.51,0,"1,011",243,157,29,"1,736",,23/3/14,0,0,0,0
24/3/14,86.1,26.87,26.2,0/0,0,0,,24/3/14,0,,24/3/14,"3,104","14,296",10.56,0,"1,055",198,133,54,"1,712",,24/3/14,0,0,0,0
25/3/14,86.1,26.87,26.2,0/0,0,0,,25/3/14,0,,25/3/14,"3,116","14,147",10.45,0,"1,022",223,154,41,"1,778",,25/3/14,0,0,0,0
26/3/14,86.1,26.87,26.2,0/0,0,0,,26/3/14,0,,26/3/14,"2,995","11,657",8.61,0,968,250,114,32,"1,604",,26/3/14,0,0,0,0
27/3/14,86.1,26.87,26.2,0/0,0,0,,27/3/14,0,,27/3/14,"3,018","12,699",9.39,0,346,217,127,38,"1,620",,27/3/14,535,202,17,788
28/3/14,86.1,26.87,26.2,0/0,0,0,,28/3/14,0,,28/3/14,"3,160","14,414",10.65,0,"1,027",228,131,54,"1,797",,28/3/14,0,0,0,0
29/3/14,86.1,26.87,26.2,0/0,0,0,,29/3/14,0,,29/3/14,"2,570","6,558",4.85,0,"1,173",190,62,15,"1,022",,29/3/14,0,0,0,0
30/3/14,86.1,26.87,26.2,0/0,0,0,,30/3/14,0,,30/3/14,"2,641","7,136",5.27,0,"1,121",226,86,7,"1,179",,30/3/14,0,0,0,0
31/3/14,86.1,26.87,26.2,0/0,0,0,,31/3/14,0,,31/3/14,"2,965","12,918",9.55,0,"1,084",197,114,45,"1,565",,31/3/14,0,0,0,0
1/4/14,86.1,26.87,26.2,0/0,0,0,,1/4/14,0,,1/4/14,"3,215","15,545",11.49,0,"1,035",211,132,62,"1,832",,1/4/14,0,0,0,0
2/4/14,86.1,26.87,26.2,0/0,0,0,,2/4/14,0,,2/4/14,"2,953","12,081",8.93,0,"1,086",192,121,41,"1,522",,2/4/14,0,0,0,0
3/4/14,86.1,26.87,26.2,0/0,0,0,,3/4/14,0,,3/4/14,"3,053","12,620",9.33,0,"1,022",240,151,27,"1,697",,3/4/14,0,0,0,0
4/4/14,86.1,26.87,26.2,0/0,0,0,,4/4/14,0,,4/4/14,"3,163","14,573",10.77,0,"1,024",227,138,51,"1,803",,4/4/14,0,0,0,0
5/4/14,86.1,26.87,26.2,0/0,0,0,,5/4/14,0,,5/4/14,"2,804","9,742",7.2,0,"1,091",213,120,16,"1,384",,5/4/14,0,0,0,0
6/4/14,86.1,26.87,26.2,0/0,0,0,,6/4/14,0,,6/4/14,"2,767","9,012",6.66,0,"1,106",215,103,16,"1,307",,6/4/14,0,0,0,0
7/4/14,86.1,26.87,26.2,0/0,0,0,,7/4/14,0,,7/4/14,"3,198","15,884",11.74,0,"1,044",197,130,69,"1,825",,7/4/14,0,0,0,0
8/4/14,86.1,26.87,26.2,0/0,0,0,,8/4/14,0,,8/4/14,"3,034","12,702",9.39,0,"1,050",215,136,39,"1,640",,8/4/14,0,0,0,0
9/4/14,86.1,26.87,26.2,0/0,0,0,,9/4/14,0,,9/4/14,"3,133","14,197",10.49,0,"1,034",217,138,51,"1,755",,9/4/14,0,0,0,0
10/4/14,86.1,26.87,26.2,0/0,0,0,,10/4/14,0,,10/4/14,"3,017","13,407",9.91,0,"1,073",193,127,47,"1,613",,10/4/14,0,0,0,0
11/4/14,86.1,26.87,26.2,0/0,0,0,,11/4/14,0,,11/4/14,"2,707","10,102",7.47,0,"1,169",141,93,37,"1,206",,11/4/14,0,0,0,0
12/4/14,86.1,26.87,26.2,0/0,0,0,,12/4/14,0,,12/4/14,"3,156","13,954",10.32,0,993,256,158,33,"1,842",,12/4/14,0,0,0,0
13/4/14,86.1,26.87,26.2,0/0,0,0,,13/4/14,0,,13/4/14,"3,139","13,105",9.68,0,985,279,145,31,"1,833",,13/4/14,0,0,0,0
14/4/14,86.1,26.87,26.2,0/0,0,0,,14/4/14,0,,14/4/14,"3,025","11,845",8.75,0,"1,033",257,117,33,"1,645",,14/4/14,0,0,0,0
15/4/14,86.1,26.87,26.2,0/0,0,0,,15/4/14,0,,15/4/14,"3,106","13,920",10.34,0,"1,037",219,134,50,"1,738",,15/4/14,0,0,0,0
16/4/14,86.1,26.87,26.2,0/0,0,0,,16/4/14,0,,16/4/14,"3,044","12,579",9.3,0,"1,057",222,121,40,"1,612",,16/4/14,0,0,0,0
17/4/14,86.1,26.87,26.2,0/0,0,0,,17/4/14,0,,17/4/14,"2,597","7,921",5.85,0,"1,159",168,100,13,"1,113",,17/4/14,0,0,0,0
18/4/14,86.1,26.87,26.2,0/0,0,0,,18/4/14,0,,18/4/14,"2,929","10,690",7.9,0,"1,040",257,126,17,"1,561",,18/4/14,0,0,0,0
19/4/14,86.1,26.87,26.2,0/0,0,0,,19/4/14,0,,19/4/14,"2,928","11,254",8.32,0,"1,057",224,135,24,"1,540",,19/4/14,0,0,0,0
20/4/14,86.1,26.87,26.2,0/0,0,0,,20/4/14,0,,20/4/14,"2,896","10,183",7.53,0,"1,057",250,115,18,"1,497",,20/4/14,0,0,0,0
21/4/14,86.1,26.87,26.2,0/0,0,0,,21/4/14,0,,21/4/14,"2,862","9,868",7.29,0,"1,070",225,131,14,"1,434",,21/4/14,0,0,0,0
22/4/14,86.1,26.87,26.2,0/0,0,0,,22/4/14,0,,22/4/14,"3,036","11,798",8.73,0,"1,022",252,139,27,"1,666",,22/4/14,0,0,0,0
23/4/14,86.1,26.87,26.2,0/0,0,0,,23/4/14,0,,23/4/14,"2,690","7,853",5.82,0,"1,134",201,97,8,"1,175",,23/4/14,0,0,0,0
24/4/14,86.1,26.87,26.2,0/0,0,0,,24/4/14,0,,24/4/14,"2,770","9,237",6.83,0,"1,127",191,100,22,"1,264",,24/4/14,0,0,0,0
25/4/14,86.1,26.87,26.2,0/0,0,0,,25/4/14,0,,25/4/14,"2,936","11,565",8.55,0,"1,096",200,103,41,"1,474",,25/4/14,0,0,0,0
26/4/14,86.1,26.87,26.2,0/0,0,0,,26/4/14,0,,26/4/14,"2,754","10,023",7.41,0,"1,123",181,108,28,"1,314",,26/4/14,0,0,0,0
27/4/14,86.1,26.87,26.2,0/0,0,0,,27/4/14,0,,27/4/14,"2,979","11,570",8.55,0,"1,038",242,129,31,"1,614",,27/4/14,0,0,0,0
28/4/14,86.1,26.87,26.2,0/0,0,0,,28/4/14,0,,28/4/14,"2,892","10,980",8.11,0,"1,089",203,115,33,"1,452",,28/4/14,0,0,0,0
29/4/14,86.1,26.87,26.2,0/0,0,0,,29/4/14,0,,29/4/14,"3,108","13,430",9.93,0,"1,023",248,129,40,"1,754",,29/4/14,0,0,0,0
30/4/14,86.1,26.87,26.2,0/0,0,0,,30/4/14,0,,30/4/14,"3,269","16,296",12.05,0,999,220,160,61,"1,956",,30/4/14,0,0,0,0
1/5/14,86.1,26.87,26.2,0/0,0,0,,1/5/14,0,,1/5/14,"2,833","10,643",7.87,0,"1,079",203,140,18,"1,447",,1/5/14,0,0,0,0
2/5/14,86.1,26.87,26.2,0/0,0,0,,2/5/14,0,,2/5/14,"3,045","12,977",9.59,0,"1,054",220,118,48,"1,649",,2/5/14,0,0,0,0
3/5/14,86.1,26.87,26.2,0/0,0,0,,3/5/14,0,,3/5/14,"3,258","16,350",12.08,0,526,224,130,69,"1,919",,3/5/14,406,77,13,491
4/5/14,86.1,26.87,26.2,0/0,0,0,,4/5/14,0,,4/5/14,"2,704","8,283",6.12,0,"1,121",202,105,12,"1,226",,4/5/14,0,0,0,0
5/5/14,86.1,26.87,26.2,0/0,0,0,,5/5/14,0,,5/5/14,"2,986","12,264",9.06,0,"1,081",198,115,46,"1,543",,5/5/14,0,0,0,0
6/5/14,86.1,26.87,26.2,0/0,0,0,,6/5/14,0,,6/5/14,"2,640","8,105",5.99,0,"1,141",173,115,11,"1,165",,6/5/14,0,0,0,0
7/5/14,86.1,26.87,26.2,0/0,0,0,,7/5/14,0,,7/5/14,"3,167","13,888",10.26,0,"1,006",238,154,42,"1,810",,7/5/14,0,0,0,0
8/5/14,86.1,26.87,26.2,0/0,0,0,,8/5/14,0,,8/5/14,"2,946","11,526",8.52,0,"1,068",228,108,36,"1,536",,8/5/14,0,0,0,0
9/5/14,86.1,26.87,26.2,0/0,0,0,,9/5/14,0,,9/5/14,"2,965","11,968",8.84,0,"1,059",209,144,28,"1,572",,9/5/14,0,0,0,0
10/5/14,86.1,26.87,26.2,0/0,0,0,,10/5/14,0,,10/5/14,"3,057","13,742",10.16,0,"1,061",209,122,48,"1,670",,10/5/14,0,0,0,0
11/5/14,86.1,26.87,26.2,0/0,0,0,,11/5/14,0,,11/5/14,"2,641","7,531",5.57,0,"1,137",177,120,6,"1,143",,11/5/14,0,0,0,0
12/5/14,86.1,26.87,26.2,0/0,0,0,,12/5/14,0,,12/5/14,"3,186","15,176",11.22,0,"1,036",212,132,60,"1,803",,12/5/14,0,0,0,0
13/5/14,86.1,26.87,26.2,0/0,0,0,,13/5/14,0,,13/5/14,"2,984","12,164",9.01,0,"1,069",198,137,36,"1,562",,13/5/14,0,0,0,0
14/5/14,86.1,26.87,26.2,0/0,0,0,,14/5/14,0,,14/5/14,"3,171","15,547",11.51,0,"1,038",193,148,61,"1,812",,14/5/14,0,0,0,0
15/5/14,86.1,26.87,26.2,0/0,0,0,,15/5/14,0,,15/5/14,"2,930","11,947",8.84,0,"1,098",189,108,45,"1,479",,15/5/14,0,0,0,0
16/5/14,86.1,26.87,26.2,0/0,0,0,,16/5/14,0,,16/5/14,"2,993","12,244",9.06,0,"1,060",219,118,43,"1,595",,16/5/14,0,0,0,0
17/5/14,86.1,26.87,26.2,0/0,0,0,,17/5/14,0,,17/5/14,"3,327","17,113",12.66,0,967,232,183,58,"2,074",,17/5/14,0,0,0,0
18/5/14,86.1,26.87,26.2,0/0,0,0,,18/5/14,0,,18/5/14,"2,915","10,316",7.64,0,"1,045",257,118,20,"1,532",,18/5/14,0,0,0,0
19/5/14,86.1,26.87,26.2,0/0,0,0,,19/5/14,0,,19/5/14,"3,036","12,572",9.3,0,"1,057",233,107,43,"1,623",,19/5/14,0,0,0,0
20/5/14,86.1,26.87,26.2,0/0,0,0,,20/5/14,0,,20/5/14,"1,790",295,0.22,0,"1,425",12,3,0,53,,20/5/14,0,0,0,0
21/5/14,86.1,26.87,26.2,0/0,0,0,,21/5/14,0,,21/5/14,"1,907","1,026",0.76,0,"1,381",49,10,0,203,,21/5/14,0,0,0,0
22/5/14,86.1,26.87,26.2,0/0,0,0,,22/5/14,0,,22/5/14,"2,830","10,864",8.05,0,"1,126",169,113,32,"1,348",,22/5/14,0,0,0,0
23/5/14,86.1,26.87,26.2,0/0,0,0,,23/5/14,0,,23/5/14,"2,970","11,959",8.86,0,"1,067",215,121,37,"1,560",,23/5/14,0,0,0,0
24/5/14,86.1,26.87,26.2,0/0,0,0,,24/5/14,0,,24/5/14,"3,023","13,024",9.62,0,"1,049",213,135,43,"1,657",,24/5/14,0,0,0,0
25/5/14,86.1,26.87,26.2,0/0,0,0,,25/5/14,0,,25/5/14,"2,367","5,699",4.21,0,"1,255",104,71,10,756,,25/5/14,0,0,0,0
26/5/14,86.1,26.87,26.2,0/0,0,0,,26/5/14,0,,26/5/14,"2,563","6,785",5.03,0,"1,191",154,77,18,982,,26/5/14,0,0,0,0
27/5/14,86.1,26.87,26.2,0/0,0,0,,27/5/14,0,,27/5/14,"3,101","13,808",10.22,0,"1,046",223,114,57,"1,715",,27/5/14,0,0,0,0
28/5/14,86.1,26.87,26.2,0/0,0,0,,28/5/14,0,,28/5/14,"3,015","12,714",9.4,0,"1,062",212,129,37,"1,608",,28/5/14,0,0,0,0
29/5/14,86.1,26.87,26.2,0/0,0,0,,29/5/14,0,,29/5/14,"2,645","7,819",5.78,0,"1,147",198,79,16,"1,145",,29/5/14,0,0,0,0
30/5/14,86.1,26.87,26.2,0/0,0,0,,30/5/14,0,,30/5/14,"2,514","7,025",5.19,0,"1,189",154,77,20,998,,30/5/14,0,0,0,0
31/5/14,86.1,26.87,26.2,0/0,0,0,,31/5/14,0,,31/5/14,"3,038","13,039",9.64,0,"1,052",219,130,39,"1,650",,31/5/14,0,0,0,0
1/6/14,86.1,26.87,26.2,0/0,0,0,,1/6/14,0,,1/6/14,"2,980","11,620",8.59,0,"1,027",256,131,26,"1,640",,1/6/14,0,0,0,0
2/6/14,86.1,26.87,26.2,0/0,0,0,,2/6/14,0,,2/6/14,"3,122","12,273",9.07,0,957,308,155,20,"1,852",,2/6/14,0,0,0,0
3/6/14,86.1,26.87,26.2,0/0,0,0,,3/6/14,0,,3/6/14,"3,119","13,603",10.05,0,"1,021",240,137,42,"1,756",,3/6/14,0,0,0,0
4/6/14,86.1,26.87,26.2,0/0,0,0,,4/6/14,0,,4/6/14,"3,140","14,171",10.47,0,"1,011",226,161,42,"1,808",,4/6/14,0,0,0,0
5/6/14,86.1,26.87,26.2,0/0,0,0,,5/6/14,0,,5/6/14,"3,185","14,695",10.86,0,"1,007",248,135,50,"1,856",,5/6/14,0,0,0,0
6/6/14,86.1,26.87,26.2,0/0,0,0,,6/6/14,0,,6/6/14,"2,970","11,997",8.87,0,"1,086",192,121,41,"1,519",,6/6/14,0,0,0,0
7/6/14,86.1,26.87,26.2,0/0,0,0,,7/6/14,0,,7/6/14,"2,930","11,839",8.75,0,"1,073",203,133,31,"1,533",,7/6/14,0,0,0,0
8/6/14,86.1,26.87,26.2,0/0,0,0,,8/6/14,0,,8/6/14,"2,841","9,476",7,0,"1,065",249,111,15,"1,434",,8/6/14,0,0,0,0
9/6/14,86.1,26.87,26.2,0/0,0,0,,9/6/14,0,,9/6/14,"2,848","10,305",7.62,0,"1,103",198,110,29,"1,383",,9/6/14,0,0,0,0
10/6/14,86.1,26.87,26.2,0/0,0,0,,10/6/14,0,,10/6/14,"2,674","10,375",7.67,0,"1,195",112,92,41,"1,148",,10/6/14,0,0,0,0
11/6/14,86.1,26.87,26.2,0/0,0,0,,11/6/14,0,,11/6/14,"2,827","10,111",7.47,0,"1,112",189,106,33,"1,354",,11/6/14,0,0,0,0
12/6/14,86.1,26.87,26.2,0/0,0,0,,12/6/14,0,,12/6/14,"2,892","10,915",8.07,0,"1,097",201,107,35,"1,435",,12/6/14,0,0,0,0
13/6/14,86.1,26.87,26.2,0/0,0,0,,13/6/14,0,,13/6/14,"3,084","13,047",9.64,0,"1,026",249,123,42,"1,727",,13/6/14,0,0,0,0
14/6/14,86.1,26.87,26.2,0/0,0,0,,14/6/14,0,,14/6/14,"3,226","15,777",11.66,0,"1,010",237,128,65,"1,909",,14/6/14,0,0,0,0
15/6/14,86.1,26.87,26.2,0/0,0,0,,15/6/14,0,,15/6/14,"2,638","6,830",5.05,0,"1,100",246,92,2,"1,213",,15/6/14,0,0,0,0
16/6/14,86.1,26.87,26.2,0/0,0,0,,16/6/14,0,,16/6/14,"3,023","12,482",9.22,0,"1,048",226,126,40,"1,637",,16/6/14,0,0,0,0
17/6/14,86.1,26.87,26.2,0/0,0,0,,17/6/14,0,,17/6/14,"2,689","10,347",7.65,0,"1,174",135,92,39,"1,204",,17/6/14,0,0,0,0
18/6/14,86.1,26.87,26.2,0/0,0,0,,18/6/14,0,,18/6/14,"2,558","8,081",5.97,0,"1,196",133,85,26,"1,037",,18/6/14,0,0,0,0
19/6/14,86.1,26.87,26.2,0/0,0,0,,19/6/14,0,,19/6/14,"2,384","6,884",5.09,0,"1,263",92,55,30,810,,19/6/14,0,0,0,0
20/6/14,86.1,26.87,26.2,0/0,0,0,,20/6/14,0,,20/6/14,"2,653","9,374",6.93,0,"1,176",139,92,33,"1,148",,20/6/14,0,0,0,0
21/6/14,86.1,26.87,26.2,0/0,0,0,,21/6/14,0,,21/6/14,"2,993","15,107",11.16,0,"1,116",120,148,56,"1,586",,21/6/14,0,0,0,0
22/6/14,86.1,26.87,26.2,0/0,0,0,,22/6/14,0,,22/6/14,"2,758","9,758",7.21,0,"1,122",185,107,26,"1,307",,22/6/14,0,0,0,0
23/6/14,86.1,26.87,26.2,0/0,0,0,,23/6/14,0,,23/6/14,"2,427","7,518",5.56,0,"1,240",99,76,25,887,,23/6/14,0,0,0,0
24/6/14,86.1,26.87,26.2,0/0,0,0,,24/6/14,0,,24/6/14,"2,924","12,654",9.36,0,"1,096",175,125,44,"1,517",,24/6/14,0,0,0,0
25/6/14,86.1,26.87,26.2,0/0,0,0,,25/6/14,0,,25/6/14,"2,867","10,757",7.95,0,"1,102",182,130,26,"1,400",,25/6/14,0,0,0,0
26/6/14,86.1,26.87,26.2,0/0,0,0,,26/6/14,0,,26/6/14,"2,795","10,050",7.43,0,"1,111",185,116,28,"1,351",,26/6/14,0,0,0,0
27/6/14,86.1,26.87,26.2,0/0,0,0,,27/6/14,0,,27/6/14,"2,605","8,768",6.48,0,"1,192",131,88,29,"1,079",,27/6/14,0,0,0,0
28/6/14,86.1,26.87,26.2,0/0,0,0,,28/6/14,0,,28/6/14,"2,794","11,854",8.76,0,"1,131",146,123,40,"1,378",,28/6/14,0,0,0,0
29/6/14,86.1,26.87,26.2,0/0,0,0,,29/6/14,0,,29/6/14,"2,738","10,850",8.02,0,"1,140",160,107,33,"1,305",,29/6/14,0,0,0,0
30/6/14,86.1,26.87,26.2,0/0,0,0,,30/6/14,0,,30/6/14,"3,085","14,080",10.41,0,"1,046",210,135,49,"1,719",,30/6/14,0,0,0,0
1/7/14,86.1,26.87,26.2,0/0,0,0,,1/7/14,0,,1/7/14,"3,098","14,703",10.87,0,"1,041",204,146,49,"1,764",,1/7/14,0,0,0,0
2/7/14,86.1,26.87,26.2,0/0,0,0,,2/7/14,0,,2/7/14,"2,817","12,161",8.99,0,"1,166",113,105,56,"1,318",,2/7/14,0,0,0,0
3/7/14,86.1,26.87,26.2,0/0,0,0,,3/7/14,0,,3/7/14,"2,886","10,899",8.05,0,"1,095",201,110,34,"1,434",,3/7/14,0,0,0,0
4/7/14,86.1,26.87,26.2,0/0,0,0,,4/7/14,0,,4/7/14,"2,633","8,510",6.29,0,"1,167",158,94,21,"1,124",,4/7/14,0,0,0,0
5/7/14,86.1,26.87,26.2,0/0,0,0,,5/7/14,0,,5/7/14,"2,527","8,814",6.51,0,"1,215",108,84,33,"1,024",,5/7/14,0,0,0,0
6/7/14,86.05,26.86,26.2,0/0,0,0,,6/7/14,0,,6/7/14,"2,136","5,069",3.75,0,"1,344",27,46,23,499,,6/7/14,0,0,0,0
7/7/14,86.03,26.85,26.176,0/0,0,0,,7/7/14,0,,7/7/14,"2,334","6,928",5.12,0,"1,285",67,57,31,746,,7/7/14,0,0,0,0
8/7/14,86.01,26.84,26.152,0/0,0,0,,8/7/14,0,,8/7/14,"2,535","9,798",7.24,0,"1,241",66,90,43,"1,000",,8/7/14,0,0,0,0
9/7/14,85.98,26.84,26.128,0/0,0,0,,9/7/14,0,,9/7/14,"2,355","6,202",4.58,0,"1,246",110,67,17,803,,9/7/14,0,0,0,0
10/7/14,85.96,26.83,26.104,0/0,0,0,,10/7/14,0,,10/7/14,"1,743",0,0,0,"1,440",0,0,0,0,,10/7/14,0,0,0,0
11/7/14,85.94,26.82,26.08,0/0,0,0,,11/7/14,0,,11/7/14,"1,742",0,0,0,"1,440",0,0,0,0,,11/7/14,0,0,0,0
12/7/14,85.92,26.82,26.056,0/0,0,0,,12/7/14,0,,12/7/14,"2,689","11,156",8.24,0,"1,180",108,108,44,"1,218",,12/7/14,0,0,0,0
13/7/14,85.9,26.81,26.032,0/0,0,0,,13/7/14,0,,13/7/14,"2,293","4,859",3.59,0,"1,254",132,42,12,721,,13/7/14,0,0,0,0
14/7/14,85.87,26.8,26.008,0/0,0,0,,14/7/14,0,,14/7/14,"2,845","10,823",8.01,0,515,192,117,33,"1,416",,14/7/14,345,118,6,583
15/7/14,85.85,26.79,25.984,0/0,0,0,,15/7/14,0,,15/7/14,"2,756","9,864",7.29,0,"1,106",187,135,12,"1,329",,15/7/14,0,0,0,0
16/7/14,85.83,26.79,25.96,0/0,0,0,,16/7/14,0,,16/7/14,"2,567","7,951",5.88,0,"1,157",147,74,28,"1,039",,16/7/14,0,0,0,34
17/7/14,85.81,26.78,25.936,0/0,0,0,,17/7/14,0,,17/7/14,"2,862","10,524",7.78,0,"1,084",204,129,23,"1,429",,17/7/14,0,0,0,0
18/7/14,85.79,26.77,25.912,0/0,0,0,,18/7/14,0,,18/7/14,"2,425","6,037",4.46,0,"1,217",139,72,12,872,,18/7/14,0,0,0,0
19/7/14,85.76,26.77,25.888,0/0,0,0,,19/7/14,0,,19/7/14,"2,144","3,766",2.78,0,"1,304",83,48,5,532,,19/7/14,0,0,0,0
20/7/14,85.74,26.76,25.864,0/0,0,0,,20/7/14,0,,20/7/14,"2,217","5,313",3.93,0,"1,311",62,42,25,603,,20/7/14,0,0,0,0
21/7/14,85.72,26.75,25.84,0/0,0,0,,21/7/14,0,,21/7/14,"2,716","8,759",6.47,0,"1,121",192,108,19,"1,249",,21/7/14,0,0,0,0
22/7/14,85.7,26.75,25.816,0/0,0,0,,22/7/14,0,,22/7/14,"2,738","11,083",8.19,0,"1,159",139,102,40,"1,269",,22/7/14,0,0,0,0
23/7/14,85.68,26.74,25.792,0/0,0,0,,23/7/14,0,,23/7/14,"2,200","5,212",3.85,0,"1,312",54,62,12,582,,23/7/14,0,0,0,0
24/7/14,85.65,26.73,25.768,0/0,0,0,,24/7/14,0,,24/7/14,"2,790","10,047",7.42,0,"1,098",191,136,15,"1,360",,24/7/14,0,0,0,0
25/7/14,85.63,26.73,25.744,0/0,0,0,,25/7/14,0,,25/7/14,"2,585","9,574",7.08,0,"1,211",100,86,43,"1,066",,25/7/14,0,0,0,0
26/7/14,85.61,26.72,25.72,0/0,0,0,,26/7/14,0,,26/7/14,"2,537","9,063",6.7,0,"1,219",103,81,37,"1,021",,26/7/14,0,0,0,0
27/7/14,85.59,26.71,25.696,0/0,0,0,,27/7/14,0,,27/7/14,"2,755","11,418",8.44,0,"1,153",142,102,43,"1,306",,27/7/14,0,0,0,0
28/7/14,85.57,26.71,25.672,0/0,0,0,,28/7/14,0,,28/7/14,"2,373","7,943",5.87,0,"1,301",47,43,49,768,,28/7/14,0,0,0,0
29/7/14,85.54,26.7,25.648,0/0,0,0,,29/7/14,0,,29/7/14,"2,402","6,900",5.1,0,"1,250",92,78,20,826,,29/7/14,0,0,0,0
30/7/14,85.52,26.69,25.624,0/0,0,0,,30/7/14,0,,30/7/14,"2,724","9,321",6.89,0,"1,115",191,119,15,"1,286",,30/7/14,0,0,0,0
31/7/14,85.5,26.68,25.6,0/0,0,0,,31/7/14,0,,31/7/14,"2,759","11,321",8.37,0,"1,165",131,100,44,"1,274",,31/7/14,0,0,0,0
1/8/14,85.48,26.68,25.576,0/0,0,0,,1/8/14,0,,1/8/14,"2,187","5,204",3.85,0,"1,309",51,67,13,587,,1/8/14,0,0,0,0
2/8/14,85.46,26.67,25.552,0/0,0,0,,2/8/14,0,,2/8/14,"2,316","6,510",4.81,0,"1,283",76,56,25,727,,2/8/14,0,0,0,0
3/8/14,85.43,26.66,25.528,0/0,0,0,,3/8/14,0,,3/8/14,"1,741",0,0,0,"1,440",0,0,0,0,,3/8/14,0,0,0,0
4/8/14,85.41,26.66,25.504,0/0,0,0,,4/8/14,0,,4/8/14,"2,159","4,668",3.46,0,"1,333",47,40,20,511,,4/8/14,0,0,0,0
5/8/14,85.39,26.65,25.48,0/0,0,0,,5/8/14,0,,5/8/14,"2,516","7,309",5.4,0,"1,205",145,61,29,972,,5/8/14,0,0,0,0
6/8/14,85.37,26.64,25.456,0/0,0,0,,6/8/14,0,,6/8/14,"1,744",20,0.01,0,"1,439",1,0,0,4,,6/8/14,0,0,0,0
7/8/14,85.35,26.64,25.432,0/0,0,0,,7/8/14,0,,7/8/14,"2,401","6,324",4.67,0,"1,217",126,85,12,880,,7/8/14,0,0,0,0
8/8/14,85.32,26.63,25.408,0/0,0,0,,8/8/14,0,,8/8/14,"2,457","6,903",5.1,0,"1,215",134,71,20,919,,8/8/14,0,0,0,0
9/8/14,85.3,26.62,25.384,0/0,0,0,,9/8/14,0,,9/8/14,"2,733","12,164",8.99,0,896,107,107,50,"1,279",,9/8/14,229,2,1,280
10/8/14,85.28,26.62,25.36,0/0,0,0,,10/8/14,0,,10/8/14,"2,578","8,669",6.41,0,"1,196",135,83,26,"1,057",,10/8/14,0,0,0,0
11/8/14,85.26,26.61,25.336,0/0,0,0,,11/8/14,0,,11/8/14,"2,658","8,958",6.62,0,"1,069",165,99,25,"1,182",,11/8/14,75,0,0,82
12/8/14,85.24,26.6,25.312,0/0,0,0,,12/8/14,0,,12/8/14,"2,580","7,591",5.61,0,"1,173",164,82,21,"1,061",,12/8/14,0,0,0,0
13/8/14,85.21,26.6,25.288,0/0,0,0,,13/8/14,0,,13/8/14,"1,791",392,0.29,0,"1,422",11,7,0,65,,13/8/14,0,0,0,0
14/8/14,85.19,26.59,25.264,0/0,0,0,,14/8/14,0,,14/8/14,"2,326","6,536",4.83,0,"1,274",81,59,26,752,,14/8/14,0,0,0,0
15/8/14,85.17,26.58,25.24,0/0,0,0,,15/8/14,0,,15/8/14,"2,312","6,000",4.43,0,"1,285",75,56,24,698,,15/8/14,0,0,0,0
